difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	item_list	aspect_list	predicate_list	context_list	non-serious	navigational	spelling	rude	not question	dataset	capri_tag	pos	tokens
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best comic book?	comic book		the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', '.']	['What', 'is', 'the', 'best', 'comic', 'book', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best competitor for Quora?	competitor for quora	0	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'NNP', '.']	['What', 'is', 'the', 'best', 'competitor', 'for', 'Quora', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best completely free dating website?	completely free dating website		the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'RB', 'JJ', 'NN', 'NN', '.']	['What', 'is', 'the', 'best', 'completely', 'free', 'dating', 'website', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best compliment you've ever got?	compliment		the best	you've ever got	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VB', 'RB', 'VBN', '.']	"['What', 'is', 'the', 'best', 'compliment', 'you', ""'ve"", 'ever', 'got', '?']"
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best conversation you had with a stranger?	conversation		the best	you had with a stranger	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VBD', 'IN', 'DT', 'NN', '.']	['What', 'is', 'the', 'best', 'conversation', 'you', 'had', 'with', 'a', 'stranger', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best definition of 'transdisciplinarity'?	definition of 'transdisciplinarity'		the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	"['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', '``', 'NN', ""''"", '.']"	"['What', 'is', 'the', 'best', 'definition', 'of', ""'"", 'transdisciplinarity', ""'"", '?']"
										1.0	1	What is the best degree to get for the future?	degree		the best	to get for the future						q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'IN', 'DT', 'NN', '.']	['What', 'is', 'the', 'best', 'degree', 'to', 'get', 'for', 'the', 'future', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best diet to gain weight?	diet		the best	to gain weight	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NN', '.']	['What', 'is', 'the', 'best', 'diet', 'to', 'gain', 'weight', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best early morning habit for success?	early morning habit	0	the best	for success	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', 'IN', 'NN', '.']	['What', 'is', 'the', 'best', 'early', 'morning', 'habit', 'for', 'success', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best earphone under 1000 rs?	earphone		the best	under 1000 rs	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'CD', 'NN', '.']	['What', 'is', 'the', 'best', 'earphone', 'under', '1000', 'rs', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best electrical engineering book for Gate exam?	electrical engineering book	0	the best	for gate exam	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'NN', '.']	['What', 'is', 'the', 'best', 'electrical', 'engineering', 'book', 'for', 'Gate', 'exam', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best English translation of the Bhagavad Gita?	english translation of the bhagavad gita		the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NNP', '.']	['What', 'is', 'the', 'best', 'English', 'translation', 'of', 'the', 'Bhagavad', 'Gita', '?']
										1.0	1	"What is the best example of ""hard work pays off""?"	"example of ""hard work pays off"""		the best							q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	"['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', '``', 'JJ', 'NN', 'VBZ', 'RP', ""''"", '.']"	"['What', 'is', 'the', 'best', 'example', 'of', '""', 'hard', 'work', 'pays', 'off', '""', '?']"
											1	What is the best exercise for lowering cholesterol?	exercise	for lowering cholesterol	the best							q	['0', '0', 'CP', 'CP', 'CI', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'VBG', 'NN', '.']	['What', 'is', 'the', 'best', 'exercise', 'for', 'lowering', 'cholesterol', '?']
										1.0	1	What is the best font type and size to use in a mobile app?	font type and size		the best	to use in a mobile app						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'CC', 'NN', 'TO', 'VB', 'IN', 'DT', 'JJ', 'NN', '.']	['What', 'is', 'the', 'best', 'font', 'type', 'and', 'size', 'to', 'use', 'in', 'a', 'mobile', 'app', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best food delivery app in Sydney?	food delivery app		the best	in sydney	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'NN', 'IN', 'NNP', '.']	['What', 'is', 'the', 'best', 'food', 'delivery', 'app', 'in', 'Sydney', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best forum for communicating with retailers?	forum	0	the best	for communicating with retailers	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'VBG', 'IN', 'NNS', '.']	['What', 'is', 'the', 'best', 'forum', 'for', 'communicating', 'with', 'retailers', '?']
										1.0	1	What is the best free porn website?	free porn website		the best							q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'NN', '.']	['What', 'is', 'the', 'best', 'free', 'porn', 'website', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best free site to learn to code from scratch?	free site	0	the best	to code from scratch	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', '0', '0', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'TO', 'VB', 'TO', 'VB', 'IN', 'NN', '.']	['What', 'is', 'the', 'best', 'free', 'site', 'to', 'learn', 'to', 'code', 'from', 'scratch', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best fried chicken sandwich?	fried chicken sandwich	0	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'RBS', 'VBN', 'NN', 'NN', '.']	['What', 'is', 'the', 'best', 'fried', 'chicken', 'sandwich', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best gluten free beer?	gluten free beer	0	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'JJ', 'NN', '.']	['What', 'is', 'the', 'best', 'gluten', 'free', 'beer', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best graphic design software?	graphic design software	0	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', '.']	['What', 'is', 'the', 'best', 'graphic', 'design', 'software', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best helpdesk software?	helpdesk software	0	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'NN', '.']	['What', 'is', 'the', 'best', 'helpdesk', 'software', '?']
										1.0	1	What is the best instant ramen brand available in Spain?	instant ramen brand		the best	available in spain						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', 'JJ', 'IN', 'NNP', '.']	['What', 'is', 'the', 'best', 'instant', 'ramen', 'brand', 'available', 'in', 'Spain', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best institute for CAT preparation in Delhi?	institute	0	the best	for cat preparation in delhi	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'NN', 'NN', 'IN', 'NNP', '.']	['What', 'is', 'the', 'best', 'institute', 'for', 'CAT', 'preparation', 'in', 'Delhi', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best IPA guide for American English?	ipa guide	0	the best	for american english	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NNP', 'NN', 'IN', 'NNP', 'NNP', '.']	['What', 'is', 'the', 'best', 'IPA', 'guide', 'for', 'American', 'English', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best iPad?	ipad		the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', '.']	['What', 'is', 'the', 'best', 'iPad', '?']
										1.0	1	What is the best joke you have ever heard?	joke		the best	you have ever heard						q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VBP', 'RB', 'VBN', '.']	['What', 'is', 'the', 'best', 'joke', 'you', 'have', 'ever', 'heard', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best joke you've ever heard? Please keep it clean.	joke		the best	you've ever heard	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', '0', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VB', 'RB', 'VBN', '.', 'UH', 'VB', 'PRP', 'JJ', '.']	"['What', 'is', 'the', 'best', 'joke', 'you', ""'ve"", 'ever', 'heard', '?', 'Please', 'keep', 'it', 'clean', '.']"
										1.0	1	What is the best Korean dramas of all time?	korean dramas		the best	of all time						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NNS', 'IN', 'DT', 'NN', '.']	['What', 'is', 'the', 'best', 'Korean', 'dramas', 'of', 'all', 'time', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best language to learn programming?	language		the best	to learn programming	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NN', '.']	['What', 'is', 'the', 'best', 'language', 'to', 'learn', 'programming', '?']
											1	What is the best laptop for a programmer?	laptop		the best	for a programmer						q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'DT', 'NN', '.']	['What', 'is', 'the', 'best', 'laptop', 'for', 'a', 'programmer', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best laptop in 50000 in India?	laptop		the best	in 50000 in india	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'CD', 'IN', 'NNP', '.']	['What', 'is', 'the', 'best', 'laptop', 'in', '50000', 'in', 'India', '?']
										1.0	1	What is the best League of Legends community?	league of legends community		the best							q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NNP', 'IN', 'NNPS', 'NN', '.']	['What', 'is', 'the', 'best', 'League', 'of', 'Legends', 'community', '?']
											1	What is the best lesson you have learned from your life?	lesson		the best	you have learned from your life					0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VBP', 'VBN', 'IN', 'PRP$', 'NN', '.']	['What', 'is', 'the', 'best', 'lesson', 'you', 'have', 'learned', 'from', 'your', 'life', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best LG G3 app?	app		the best	lg g3	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CC', '0', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NNP', 'NNP', 'NN', '.']	['What', 'is', 'the', 'best', 'LG', 'G3', 'app', '?']
										1.0	1	What is the best martial art to practice?	martial art		the best							q	['0', '0', 'CP', 'CP', 'CI', 'CI', '0', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'TO', 'VB', '.']	['What', 'is', 'the', 'best', 'martial', 'art', 'to', 'practice', '?']
										1.0	1	What is the best medical university to study medicine in Ukraine?	medical university to study medicine		the best	in ukraine						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', '0', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'TO', 'VB', 'NN', 'IN', 'NNP', '.']	['What', 'is', 'the', 'best', 'medical', 'university', 'to', 'study', 'medicine', 'in', 'Ukraine', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best method of losing weight?	method	0	the best	of losing weight	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'VBG', 'NN', '.']	['What', 'is', 'the', 'best', 'method', 'of', 'losing', 'weight', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best method to develop photographic memory?	method	0	the best	to develop photographic memory	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'JJ', 'NN', '.']	['What', 'is', 'the', 'best', 'method', 'to', 'develop', 'photographic', 'memory', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best mindfuck novels?	novels	mindfuck	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CA', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'NNS', '.']	['What', 'is', 'the', 'best', 'mindfuck', 'novels', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best mobile application technology?	mobile application technology		the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', '.']	['What', 'is', 'the', 'best', 'mobile', 'application', 'technology', '?']
											1	What is the best motivational music one should listen to during a workout?	motivational music	during a workout	the best							q	['0', '0', 'CP', 'CP', 'CI', 'CI', '0', '0', '0', '0', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'PRP', 'MD', 'VB', 'IN', 'IN', 'DT', 'NN', '.']	['What', 'is', 'the', 'best', 'motivational', 'music', 'one', 'should', 'listen', 'to', 'during', 'a', 'workout', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best movie you have ever seen?	movie		the best	you have ever seen	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'PRP', 'VBP', 'RB', 'VBN', '.']	['What', 'is', 'the', 'best', 'movie', 'you', 'have', 'ever', 'seen', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best Nikon lens for macro photography?	nikon lens	for macro photography	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NNP', 'NN', 'IN', 'JJ', 'NN', '.']	['What', 'is', 'the', 'best', 'Nikon', 'lens', 'for', 'macro', 'photography', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best online course for studying basic computer science?	online course	for studying basic computer science	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CA', 'CA', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'IN', 'VBG', 'JJ', 'NN', 'NN', '.']	['What', 'is', 'the', 'best', 'online', 'course', 'for', 'studying', 'basic', 'computer', 'science', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	What is the best online source for learning about options trading?	online source	0	the best	for learning about options trading	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'IN', 'VBG', 'IN', 'NNS', 'NN', '.']	['What', 'is', 'the', 'best', 'online', 'source', 'for', 'learning', 'about', 'options', 'trading', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best open source software to design a PID controller and HMI, with the end result file being an executable file?	software	to design a pid controller and hmi; with the end result file being an executable file	the best	open source	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CC', 'CC', 'CI', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', '0', '0', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', 'TO', 'VB', 'DT', 'NNP', 'NN', 'CC', 'NNP', ',', 'IN', 'DT', 'NN', 'NN', 'NN', 'VBG', 'DT', 'JJ', 'NN', '.']	['What', 'is', 'the', 'best', 'open', 'source', 'software', 'to', 'design', 'a', 'PID', 'controller', 'and', 'HMI', ',', 'with', 'the', 'end', 'result', 'file', 'being', 'an', 'executable', 'file', '?']
											1	What is the best option to respond to Pakistan after Uri attack?	option to respond to pakistan		the best	after uri attack						q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', '0', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'IN', 'NNP', 'IN', 'NNP', 'NN', '.']	['What', 'is', 'the', 'best', 'option', 'to', 'respond', 'to', 'Pakistan', 'after', 'Uri', 'attack', '?']
										1.0	1	What is the best order to read the Discworld novels by Terry Pratchett for maximum enjoyment?	order to read the discworld novels by terry pratchett	for maximum enjoyment	the best							q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'DT', 'NNP', 'NNS', 'IN', 'NNP', 'NNP', 'IN', 'JJ', 'NN', '.']	['What', 'is', 'the', 'best', 'order', 'to', 'read', 'the', 'Discworld', 'novels', 'by', 'Terry', 'Pratchett', 'for', 'maximum', 'enjoyment', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best oxide material to be used in memristor device so as to gain good on- off ratio and retention property?	oxide material		the best	to be used in memristor device so as to gain good on- off ratio and retention property	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'TO', 'VB', 'VBN', 'IN', 'NN', 'NN', 'IN', 'IN', 'TO', 'VB', 'JJ', 'NN', 'RP', 'NN', 'CC', 'NN', 'NN', '.']	['What', 'is', 'the', 'best', 'oxide', 'material', 'to', 'be', 'used', 'in', 'memristor', 'device', 'so', 'as', 'to', 'gain', 'good', 'on-', 'off', 'ratio', 'and', 'retention', 'property', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best passive investment strategy?	investment strategy		the best	passive	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CC', 'CI', 'CI', '0']	['WP', 'VBZ', 'DT', 'JJS', 'JJ', 'NN', 'NN', '.']	['What', 'is', 'the', 'best', 'passive', 'investment', 'strategy', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best phone to buy below $100?	phone	0	the best	to buy below $100	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'IN', '$', 'CD', '.']	['What', 'is', 'the', 'best', 'phone', 'to', 'buy', 'below', '$', '100', '?']
											1	What is the best PHP framework to learn after learning Laravel?	php framework to learn		the best	after learning laravel					0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CC', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'TO', 'VB', 'IN', 'VBG', 'NNP', '.']	['What', 'is', 'the', 'best', 'PHP', 'framework', 'to', 'learn', 'after', 'learning', 'Laravel', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best pill for erectile dysfunction?	pill	for erectile dysfunction	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'JJ', 'NN', '.']	['What', 'is', 'the', 'best', 'pill', 'for', 'erectile', 'dysfunction', '?']
										1.0	1	What is the best place for Ramen in Chicago?	place for ramen		the best	in chicago						q	['0', '0', 'CP', 'CP', 'CI', 'CI', '0', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'NNP', 'IN', 'NNP', '.']	['What', 'is', 'the', 'best', 'place', 'for', 'Ramen', 'in', 'Chicago', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best place to get a hair transplant in Bangalore?	place	to get a hair transplant	the best	in bangalore	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CA', 'CA', 'CA', 'CA', 'CA', 'CC', '0', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'DT', 'NN', 'NN', 'IN', 'NNP', '.']	['What', 'is', 'the', 'best', 'place', 'to', 'get', 'a', 'hair', 'transplant', 'in', 'Bangalore', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best place to live in after retirement?	place	to live in after retirement	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CA', 'CA', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'IN', 'IN', 'NN', '.']	['What', 'is', 'the', 'best', 'place', 'to', 'live', 'in', 'after', 'retirement', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best place to sell Supreme clothing?	place	to sell supreme clothing	the best		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CA', 'CA', 'CA', 'CA', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NNP', 'NN', '.']	['What', 'is', 'the', 'best', 'place', 'to', 'sell', 'Supreme', 'clothing', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What is the best place to sell your clash of clans account?	place	0	the best	to sell your clash of clans account	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'PRP$', 'NN', 'IN', 'NNS', 'VBP', '.']	['What', 'is', 'the', 'best', 'place', 'to', 'sell', 'your', 'clash', 'of', 'clans', 'account', '?']
